Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars)
3547,9/3/2024 20:01,Abha,Seafood,573.38,9,5
3548,1/18/2025 10:28,Buraidah,Seafood,230.44,12,2
3549,7/28/2023 19:02,Medina,Fast Food,777.62,15,4
3550,10/20/2024 23:38,Riyadh,Seafood,574.83,14,2
3551,3/7/2023 11:24,Buraidah,Pizzeria,66.72,16,4
3552,10/8/2024 23:09,Dammam,Sushi,531.20,18,2
3553,6/6/2022 0:24,Medina,Barbecue,693.41,15,3
3554,7/6/2023 19:33,Khobar,Italian Cuisine,508.98,16,4
3555,8/18/2022 3:03,Tabuk,Coffee,123.84,18,2
3556,9/22/2022 1:01,Dammam,Fast Food,708.22,19,2
3557,7/30/2024 22:15,Medina,Sweets,755.38,5,3
3558,4/5/2023 7:02,Abha,Sweets,61.44,15,3
3559,9/8/2024 1:05,Dammam,Seafood,198.34,13,3
3560,5/11/2024 12:05,Dammam,Vegetarian/Vegan,377.83,5,2
3561,5/2/2024 16:05,Riyadh,Italian Cuisine,383.31,17,2
3562,4/22/2024 12:06,Abha,Italian Cuisine,112.80,7,2
3563,7/25/2022 15:52,Mecca,Bakeries,755.01,9,2
3564,1/22/2023 10:49,Mecca,Coffee,70.58,15,2
3565,1/23/2024 21:57,Mecca,Seafood,760.69,4,2
3566,1/15/2022 12:26,Mecca,Bakeries,423.37,9,4
3567,5/20/2022 13:17,Jeddah,Bakeries,345.20,11,3
3568,1/25/2022 18:32,Khobar,Seafood,680.99,11,3
3569,9/19/2022 4:47,Tabuk,Burger,333.88,13,1
3570,8/1/2022 1:39,Mecca,Sweets,221.14,16,3
3571,8/7/2024 19:25,Hail,Bakeries,216.65,10,5
3572,7/22/2024 15:03,Hail,Vegetarian/Vegan,638.40,13,1
3573,1/21/2022 19:39,Medina,Burger,539.28,15,2
3574,1/2/2022 5:26,Khobar,Burger,602.68,15,3
3575,1/2/2024 2:39,Medina,Seafood,575.31,16,4
3576,9/21/2024 9:51,Abha,Pizzeria,680.12,7,5
3577,9/11/2022 9:12,Tabuk,Coffee,668.10,17,4
3578,4/2/2024 18:54,Tabuk,Sweets,223.61,7,1
3579,1/19/2022 14:25,Hail,Barbecue,798.92,11,2
3580,9/20/2023 23:19,Abha,Indian Cuisine,118.87,9,3
3581,10/10/2022 1:05,Abha,Italian Cuisine,272.94,17,4
3582,12/2/2024 3:05,Khobar,Italian Cuisine,730.50,16,3
3583,8/12/2023 3:40,Jeddah,Bakeries,391.06,13,2
3584,4/8/2023 14:59,Mecca,Vegetarian/Vegan,286.15,16,4
3585,10/6/2023 12:05,Mecca,Bakeries,364.41,18,3
3586,10/30/2023 2:01,Khobar,Bakeries,536.89,12,1
3587,4/6/2023 13:16,Dammam,Vegetarian/Vegan,196.44,5,3
3588,4/27/2023 21:39,Buraidah,Seafood,531.91,8,5
3589,11/13/2024 18:42,Dammam,Pizzeria,283.56,7,3
3590,3/7/2024 13:52,Abha,Vegetarian/Vegan,522.50,18,4
3591,6/17/2022 11:25,Abha,Indian Cuisine,519.27,12,4
3592,1/5/2022 16:26,Khobar,Seafood,643.93,14,3
3593,5/31/2022 0:29,Jeddah,Italian Cuisine,659.68,8,4
3594,4/19/2023 12:05,Hail,Fast Food,688.29,17,3
3595,7/25/2023 2:45,Buraidah,Sweets,749.08,8,5
3596,4/27/2022 1:03,Tabuk,Pizzeria,160.22,16,4
3597,9/26/2023 17:37,Jeddah,Sushi,426.28,6,4
3598,2/9/2023 13:27,Tabuk,Pizzeria,415.54,12,3
3599,8/16/2022 23:26,Mecca,Seafood,636.85,17,3
3600,11/24/2023 18:00,Jeddah,Pizzeria,112.24,15,2
3601,6/1/2023 20:51,Mecca,Sushi,324.16,16,3
3602,3/27/2024 6:02,Buraidah,Sushi,552.71,12,2
3603,10/5/2023 17:29,Jeddah,Coffee,86.54,11,3
3604,1/30/2022 4:11,Jeddah,Burger,75.67,8,3
3605,9/3/2022 22:56,Hail,Vegetarian/Vegan,157.36,17,1
3606,11/6/2023 3:31,Mecca,Burger,343.01,8,2
3607,7/1/2024 9:43,Hail,Sushi,546.90,10,3
3608,8/21/2024 14:39,Tabuk,Italian Cuisine,72.79,19,2
3609,2/26/2024 11:06,Riyadh,Bakeries,404.59,8,2
3610,9/16/2024 22:18,Tabuk,Indian Cuisine,297.93,7,3
3611,9/18/2022 5:51,Jeddah,Pizzeria,531.42,9,3
3612,1/30/2022 15:08,Medina,Pizzeria,292.68,4,3
3613,12/19/2023 22:57,Khobar,Italian Cuisine,366.32,19,2
3614,6/25/2024 3:38,Riyadh,Seafood,297.78,16,3
3615,3/1/2024 10:22,Buraidah,Burger,628.06,16,3
3616,2/29/2024 16:17,Abha,Seafood,80.25,15,4
3617,9/13/2023 17:03,Jeddah,Italian Cuisine,644.16,16,5
3618,12/3/2024 15:52,Khobar,Sweets,590.01,8,4
3619,3/31/2023 1:29,Jeddah,Italian Cuisine,526.59,8,3
3620,3/4/2022 0:44,Dammam,Italian Cuisine,235.28,13,5
3621,9/22/2023 22:05,Dammam,Sweets,258.58,8,4
3622,9/7/2024 20:43,Abha,Indian Cuisine,54.66,20,3
3623,11/23/2022 21:34,Mecca,Sweets,232.50,11,4
3624,4/14/2023 20:45,Mecca,Fast Food,131.41,15,5
3625,1/3/2022 20:05,Abha,Seafood,603.10,12,2
3626,9/2/2023 12:01,Mecca,Coffee,240.75,18,3
3627,9/8/2024 5:28,Tabuk,Burger,45.81,14,2
3628,3/2/2023 4:51,Tabuk,Fast Food,552.72,15,3
3629,10/8/2023 5:34,Dammam,Sweets,605.98,18,4
3630,3/5/2023 8:39,Tabuk,Seafood,214.63,11,4
3631,7/25/2023 14:52,Jeddah,Barbecue,293.78,12,2
3632,3/20/2024 5:00,Riyadh,Fast Food,768.75,5,3
3633,6/1/2024 1:08,Hail,Indian Cuisine,728.93,19,1
3634,3/30/2024 3:16,Dammam,Sushi,151.56,15,4
3635,4/23/2024 7:31,Hail,Pizzeria,64.98,19,5
3636,8/13/2024 8:30,Jeddah,Italian Cuisine,636.31,18,4
3637,4/16/2024 12:24,Jeddah,Vegetarian/Vegan,409.06,19,1
3638,7/12/2024 15:39,Hail,Seafood,331.69,20,3
3639,3/3/2022 10:27,Jeddah,Coffee,518.24,19,4
3640,7/28/2023 1:27,Hail,Seafood,441.49,19,5
3641,6/15/2024 0:47,Tabuk,Vegetarian/Vegan,241.50,15,3
3642,8/4/2023 22:02,Khobar,Burger,54.98,12,3
3643,4/10/2022 10:53,Buraidah,Sushi,175.05,18,4
3644,8/3/2023 20:02,Riyadh,Pizzeria,38.97,15,4
3645,11/15/2023 13:44,Jeddah,Bakeries,446.91,18,3
3646,10/20/2022 10:12,Medina,Indian Cuisine,137.34,8,4
3647,9/4/2023 23:28,Tabuk,Vegetarian/Vegan,606.71,8,4
3648,12/18/2023 7:02,Medina,Vegetarian/Vegan,205.57,8,4
3649,11/29/2023 1:55,Dammam,Bakeries,234.84,10,1
3650,8/14/2023 21:44,Mecca,Burger,399.80,14,1
3651,8/27/2023 6:10,Mecca,Sweets,110.12,16,3
3652,5/7/2023 13:33,Mecca,Barbecue,752.01,20,4
3653,3/9/2023 18:36,Abha,Bakeries,468.90,14,5
3654,11/20/2024 5:19,Mecca,Barbecue,262.60,7,4
3655,7/21/2022 20:47,Khobar,Bakeries,667.29,5,3
3656,5/22/2024 2:01,Abha,Coffee,519.45,9,2
3657,5/6/2024 7:50,Tabuk,Burger,605.98,16,4
3658,2/8/2023 11:18,Buraidah,Burger,640.34,15,5
3659,8/16/2024 13:32,Medina,Seafood,792.78,18,1
3660,6/8/2022 20:46,Riyadh,Coffee,774.28,19,3
3661,4/1/2022 16:00,Riyadh,Indian Cuisine,438.60,6,2
3662,6/1/2023 15:12,Tabuk,Bakeries,302.10,14,3
3663,4/23/2022 16:53,Medina,Vegetarian/Vegan,498.21,10,2
3664,1/24/2023 5:06,Buraidah,Vegetarian/Vegan,738.73,10,3
3665,5/10/2023 12:09,Mecca,Sushi,546.85,14,1
3666,6/24/2024 8:10,Riyadh,Indian Cuisine,755.48,8,4
3667,8/4/2024 5:05,Khobar,Italian Cuisine,248.70,14,4
3668,6/3/2024 12:57,Dammam,Vegetarian/Vegan,428.34,6,2
3669,5/17/2022 15:45,Khobar,Barbecue,361.58,17,3
3670,4/22/2023 12:29,Abha,Seafood,427.01,9,1
3671,5/17/2022 1:16,Jeddah,Barbecue,468.19,8,2
3672,9/14/2024 17:21,Khobar,Indian Cuisine,295.08,6,1
3673,1/6/2022 22:56,Tabuk,Bakeries,98.08,8,4
3674,12/11/2023 13:20,Medina,Indian Cuisine,530.22,13,4
3675,1/20/2025 20:29,Mecca,Seafood,752.70,8,1
3676,2/4/2024 11:16,Mecca,Sweets,701.08,5,5
3677,8/29/2022 22:14,Khobar,Italian Cuisine,72.53,7,2
3678,11/4/2024 4:23,Dammam,Seafood,340.46,20,4
3679,4/25/2022 14:54,Tabuk,Seafood,722.17,15,1
3680,9/4/2023 2:49,Medina,Sushi,740.67,19,5
3681,12/18/2022 10:35,Abha,Pizzeria,524.95,8,1
3682,1/18/2023 1:28,Jeddah,Sushi,650.68,14,4
3683,1/20/2023 10:23,Mecca,Seafood,774.03,10,4
3684,5/8/2023 23:17,Hail,Vegetarian/Vegan,618.29,12,3
3685,5/24/2023 12:02,Riyadh,Pizzeria,432.00,19,2
3686,7/5/2022 1:21,Khobar,Indian Cuisine,693.53,13,4
3687,4/2/2022 4:39,Medina,Coffee,304.63,13,5
3688,2/3/2024 2:12,Tabuk,Seafood,239.68,16,2
3689,12/31/2023 2:29,Hail,Pizzeria,515.39,8,1
3690,1/27/2024 2:28,Hail,Sushi,465.63,18,4
3691,1/17/2023 10:51,Abha,Bakeries,657.54,5,3
3692,6/9/2024 21:09,Jeddah,Barbecue,70.78,14,3
3693,3/5/2023 1:36,Dammam,Bakeries,690.30,8,5
3694,8/18/2024 21:00,Hail,Pizzeria,477.71,18,3
3695,5/5/2023 12:35,Mecca,Barbecue,202.36,6,4
3696,4/18/2023 20:56,Mecca,Italian Cuisine,697.64,17,1
3697,3/12/2022 4:39,Abha,Bakeries,137.99,16,4
3698,5/25/2023 3:29,Dammam,Indian Cuisine,677.74,17,1
3699,7/22/2023 4:54,Abha,Pizzeria,686.76,13,4
3700,7/15/2024 17:27,Jeddah,Italian Cuisine,141.59,16,2
3701,3/16/2022 23:26,Abha,Coffee,570.96,15,3
3702,3/6/2023 3:58,Jeddah,Pizzeria,362.71,17,4
3703,8/4/2022 3:28,Buraidah,Sushi,615.82,18,4
3704,12/2/2022 20:26,Hail,Indian Cuisine,597.20,19,4
3705,4/20/2022 0:31,Jeddah,Coffee,327.46,14,1
3706,9/11/2023 15:10,Mecca,Sweets,510.37,10,4
3707,9/29/2023 2:39,Khobar,Indian Cuisine,435.49,15,4
3708,11/27/2022 14:33,Dammam,Sweets,262.92,4,2
3709,8/21/2024 0:45,Medina,Indian Cuisine,215.95,20,4
3710,8/24/2023 8:25,Tabuk,Sweets,177.06,16,2
3711,5/12/2022 13:40,Riyadh,Burger,780.00,15,2
3712,5/19/2022 15:05,Tabuk,Barbecue,62.18,9,4
3713,5/5/2022 2:09,Dammam,Seafood,365.16,6,4
3714,3/26/2022 3:35,Medina,Vegetarian/Vegan,765.77,14,2
3715,6/13/2024 15:19,Hail,Italian Cuisine,93.93,10,4
3716,11/26/2024 16:36,Jeddah,Barbecue,637.50,13,4
3717,4/5/2023 17:59,Abha,Italian Cuisine,86.95,7,3
3718,7/27/2024 1:11,Abha,Pizzeria,650.38,13,1
3719,7/15/2023 22:50,Tabuk,Sweets,676.16,6,3
3720,1/15/2022 5:31,Jeddah,Burger,326.38,4,1
3721,2/23/2024 22:24,Abha,Fast Food,736.12,11,3
3722,11/8/2024 19:03,Tabuk,Coffee,133.41,8,3
3723,12/25/2022 13:34,Hail,Indian Cuisine,604.18,8,3
3724,5/24/2023 3:22,Mecca,Pizzeria,406.35,12,2
3725,3/7/2024 15:05,Khobar,Sushi,687.73,19,4
3726,12/10/2022 14:03,Riyadh,Coffee,435.39,15,5
3727,7/2/2024 1:50,Dammam,Vegetarian/Vegan,738.07,20,2
3728,11/13/2023 18:37,Mecca,Fast Food,763.08,10,2
3729,1/22/2022 2:50,Mecca,Burger,193.01,17,1
3730,12/6/2024 11:33,Riyadh,Italian Cuisine,205.66,19,3
3731,7/17/2024 15:17,Buraidah,Indian Cuisine,517.65,9,3
3732,6/12/2022 15:36,Riyadh,Bakeries,249.63,9,3
3733,7/11/2024 10:12,Tabuk,Seafood,451.60,17,4
3734,3/27/2023 22:30,Riyadh,Coffee,701.27,14,4
3735,2/7/2023 11:22,Hail,Indian Cuisine,756.57,10,1
3736,7/13/2024 13:26,Tabuk,Seafood,401.08,20,3
3737,6/22/2023 17:06,Mecca,Vegetarian/Vegan,753.50,12,5
3738,12/12/2022 5:16,Hail,Vegetarian/Vegan,385.04,13,4
3739,4/21/2024 4:52,Abha,Fast Food,414.39,5,4
3740,6/28/2023 6:20,Dammam,Barbecue,195.74,6,2
3741,9/24/2024 4:45,Khobar,Vegetarian/Vegan,295.74,15,2
3742,10/13/2023 4:12,Dammam,Burger,777.14,14,2
3743,9/28/2022 3:26,Mecca,Burger,624.98,18,2
3744,12/2/2023 7:21,Tabuk,Pizzeria,647.25,14,3
3745,11/30/2024 1:58,Tabuk,Fast Food,364.37,18,3
3746,6/11/2023 12:58,Khobar,Barbecue,126.25,14,2
3747,5/27/2023 1:41,Medina,Indian Cuisine,444.63,6,1
3748,5/12/2024 20:29,Tabuk,Fast Food,702.30,19,1
3749,12/27/2024 15:21,Riyadh,Bakeries,374.84,19,2
3750,6/22/2022 5:18,Buraidah,Burger,405.35,6,4
3751,11/10/2024 17:42,Riyadh,Italian Cuisine,166.13,13,5
3752,5/17/2022 15:55,Hail,Vegetarian/Vegan,238.93,7,3
3753,2/12/2023 6:25,Buraidah,Sushi,609.44,17,2
3754,3/1/2024 13:02,Khobar,Sweets,728.41,12,4
3755,9/14/2022 23:34,Tabuk,Italian Cuisine,798.12,8,4
3756,6/18/2023 15:06,Mecca,Burger,218.65,5,2
3757,9/10/2023 8:14,Mecca,Sweets,590.73,12,2
3758,6/19/2022 17:32,Tabuk,Bakeries,362.60,16,3
3759,5/26/2022 14:14,Hail,Sweets,756.96,11,2
3760,8/16/2024 0:04,Jeddah,Pizzeria,347.23,10,4
3761,10/8/2023 3:33,Buraidah,Indian Cuisine,96.64,17,1
3762,5/31/2024 17:47,Buraidah,Seafood,265.42,16,1
3763,8/2/2022 23:10,Mecca,Sweets,454.08,14,1
3764,5/15/2024 17:15,Mecca,Fast Food,408.32,18,3
3765,1/2/2024 5:08,Hail,Pizzeria,659.02,18,4
3766,7/30/2024 6:25,Dammam,Vegetarian/Vegan,702.23,12,4
3767,11/23/2022 11:32,Tabuk,Pizzeria,155.16,11,1
3768,8/16/2022 22:58,Riyadh,Indian Cuisine,79.63,9,5
3769,11/8/2023 23:09,Mecca,Italian Cuisine,178.50,20,3
3770,5/28/2024 11:05,Riyadh,Bakeries,437.43,7,3
3771,10/14/2023 18:21,Medina,Pizzeria,680.47,8,3
3772,10/6/2022 8:55,Dammam,Coffee,357.33,15,2
3773,6/17/2022 13:33,Hail,Sushi,348.67,14,1
3774,12/11/2023 20:54,Buraidah,Italian Cuisine,337.15,18,2
3775,11/21/2023 0:14,Medina,Pizzeria,578.13,13,3
3776,7/28/2022 1:47,Khobar,Sushi,507.15,13,2
3777,2/7/2024 20:13,Jeddah,Pizzeria,715.23,14,3
3778,5/16/2023 11:24,Hail,Burger,412.17,18,5
3779,11/27/2022 22:07,Mecca,Italian Cuisine,762.67,11,4
3780,10/1/2022 4:04,Jeddah,Barbecue,670.12,20,3
3781,8/7/2024 4:44,Riyadh,Burger,253.80,4,3
3782,10/26/2024 12:34,Mecca,Sweets,88.56,12,1
3783,11/12/2022 7:43,Buraidah,Indian Cuisine,619.60,14,4
3784,11/23/2023 10:38,Medina,Vegetarian/Vegan,566.45,17,5
3785,11/14/2024 15:17,Hail,Italian Cuisine,185.25,6,2
3786,7/7/2024 20:14,Riyadh,Italian Cuisine,137.90,11,5
3787,6/20/2022 10:17,Buraidah,Seafood,54.66,5,4
3788,7/3/2023 10:59,Jeddah,Indian Cuisine,343.23,5,1
3789,5/13/2024 17:15,Mecca,Sushi,676.73,8,2
3790,10/26/2023 22:05,Dammam,Italian Cuisine,786.81,14,3
3791,4/24/2023 23:00,Hail,Italian Cuisine,758.96,15,3
3792,11/11/2024 7:07,Jeddah,Italian Cuisine,301.17,11,3
3793,7/10/2024 20:23,Riyadh,Coffee,50.63,9,4
3794,5/21/2024 16:37,Hail,Fast Food,739.91,17,4
3795,1/18/2022 23:45,Tabuk,Seafood,627.96,5,2
3796,10/26/2024 14:54,Buraidah,Burger,634.94,5,3
3797,1/21/2024 11:20,Dammam,Seafood,522.71,16,3
3798,4/2/2023 19:29,Khobar,Fast Food,80.10,5,5
3799,9/5/2024 3:04,Hail,Indian Cuisine,221.73,9,2
3800,11/10/2024 6:09,Abha,Burger,170.89,17,4
3801,7/26/2023 20:19,Riyadh,Vegetarian/Vegan,133.73,19,3
3802,10/11/2023 6:51,Buraidah,Italian Cuisine,384.29,17,4
3803,2/26/2022 11:36,Buraidah,Fast Food,376.33,6,4
3804,11/23/2023 6:18,Khobar,Fast Food,264.85,19,3
3805,2/23/2024 6:18,Medina,Seafood,797.21,13,2
3806,4/29/2024 6:43,Hail,Italian Cuisine,391.75,5,3
3807,1/22/2025 6:38,Tabuk,Sushi,313.07,18,2
3808,7/7/2023 11:50,Medina,Barbecue,587.13,14,4
3809,12/2/2024 21:44,Dammam,Italian Cuisine,524.22,7,4
3810,6/3/2024 5:45,Mecca,Bakeries,182.09,15,4
3811,10/25/2022 2:25,Riyadh,Bakeries,648.01,13,4
3812,5/1/2024 17:33,Hail,Coffee,83.01,17,3
3813,10/20/2023 9:16,Tabuk,Sushi,529.42,14,2
3814,5/24/2022 19:21,Buraidah,Barbecue,271.06,4,1
3815,5/22/2024 11:02,Hail,Indian Cuisine,402.84,5,4
3816,5/2/2024 21:11,Mecca,Indian Cuisine,138.66,12,3
3817,1/5/2022 8:32,Riyadh,Fast Food,619.80,14,5
3818,6/10/2022 8:03,Abha,Coffee,350.60,19,3
3819,10/16/2024 10:21,Riyadh,Burger,188.14,9,2
3820,1/21/2025 10:46,Tabuk,Indian Cuisine,539.80,5,3
3821,5/7/2023 17:56,Buraidah,Vegetarian/Vegan,77.29,12,3
3822,6/1/2022 1:11,Abha,Fast Food,58.93,15,3
3823,3/12/2022 23:52,Mecca,Vegetarian/Vegan,377.22,12,2
3824,10/3/2022 19:58,Hail,Sushi,745.24,16,3
3825,4/28/2024 15:15,Buraidah,Indian Cuisine,749.91,13,3
3826,11/29/2024 23:06,Jeddah,Coffee,241.45,8,4
3827,1/26/2023 4:29,Buraidah,Sushi,325.56,19,5
3828,10/6/2023 15:56,Hail,Bakeries,156.03,14,4
3829,8/14/2023 7:15,Mecca,Bakeries,538.01,5,2
3830,9/26/2023 23:23,Abha,Fast Food,52.28,18,2
3831,1/7/2022 17:16,Tabuk,Sweets,614.83,19,2
3832,2/11/2022 2:01,Dammam,Pizzeria,551.49,11,2
3833,8/29/2023 14:19,Jeddah,Vegetarian/Vegan,66.51,15,3
3834,2/19/2022 2:40,Riyadh,Burger,418.05,7,4
3835,11/4/2023 1:42,Jeddah,Indian Cuisine,434.74,9,3
3836,6/4/2024 17:15,Mecca,Sushi,97.30,15,5
3837,12/5/2022 10:30,Buraidah,Pizzeria,118.38,6,1
3838,7/4/2023 11:36,Dammam,Indian Cuisine,405.52,4,4
3839,4/15/2022 23:44,Jeddah,Italian Cuisine,295.45,12,1
3840,4/25/2024 17:51,Tabuk,Italian Cuisine,715.41,4,5
3841,2/18/2022 21:54,Hail,Indian Cuisine,268.17,14,4
3842,5/14/2023 21:49,Tabuk,Seafood,622.04,15,4
3843,10/8/2023 9:05,Dammam,Italian Cuisine,651.31,8,2
3844,11/29/2024 22:58,Dammam,Italian Cuisine,629.11,18,5
3845,10/9/2024 1:24,Buraidah,Seafood,394.52,10,2
3846,6/23/2024 5:07,Dammam,Burger,573.94,16,3
3847,12/20/2023 16:25,Riyadh,Sushi,540.47,19,4
3848,1/8/2025 3:15,Medina,Pizzeria,325.62,17,1
3849,8/13/2024 9:36,Medina,Seafood,701.98,16,4
3850,4/28/2024 21:08,Tabuk,Sushi,81.81,16,4
3851,5/19/2022 23:41,Abha,Pizzeria,280.08,6,5
3852,10/5/2022 8:44,Tabuk,Bakeries,199.97,14,3
3853,12/17/2022 0:45,Dammam,Pizzeria,791.51,19,1
3854,1/12/2023 19:46,Riyadh,Barbecue,545.53,18,5
3855,12/18/2022 21:00,Riyadh,Vegetarian/Vegan,221.34,14,4
3856,1/13/2023 1:25,Jeddah,Pizzeria,529.82,7,3
3857,5/4/2023 14:25,Buraidah,Indian Cuisine,119.54,11,1
3858,12/27/2024 1:37,Jeddah,Italian Cuisine,446.46,5,1
3859,6/23/2022 3:30,Mecca,Pizzeria,785.14,16,1
3860,2/24/2022 4:43,Abha,Barbecue,792.49,12,2
3861,9/26/2023 9:56,Buraidah,Bakeries,84.06,14,4
3862,3/13/2024 21:16,Hail,Barbecue,605.48,4,4
3863,1/11/2024 1:28,Riyadh,Barbecue,147.72,16,1
3864,8/6/2023 12:42,Tabuk,Vegetarian/Vegan,208.51,11,3
3865,3/31/2024 2:52,Dammam,Bakeries,568.17,11,4
3866,6/5/2024 5:19,Medina,Coffee,277.13,12,4
3867,1/16/2022 23:05,Mecca,Burger,792.48,14,3
3868,5/25/2024 20:33,Medina,Bakeries,434.24,19,5
3869,2/3/2023 6:09,Buraidah,Coffee,559.59,11,4
3870,7/29/2024 1:20,Medina,Pizzeria,517.26,9,4
3871,9/29/2022 2:38,Medina,Bakeries,53.52,10,5
3872,4/1/2024 21:41,Dammam,Seafood,279.83,16,1
3873,3/10/2022 16:25,Riyadh,Vegetarian/Vegan,357.71,11,2
3874,2/11/2024 10:32,Mecca,Fast Food,552.45,10,2
3875,10/6/2022 14:32,Riyadh,Indian Cuisine,507.25,13,2
3876,11/17/2023 9:30,Dammam,Bakeries,271.41,14,2
3877,9/1/2024 15:23,Dammam,Sweets,754.67,11,4
3878,9/28/2023 21:57,Khobar,Indian Cuisine,142.26,10,4
3879,1/17/2022 16:24,Abha,Fast Food,726.92,17,4
3880,4/3/2024 14:28,Riyadh,Fast Food,102.14,19,3
3881,4/26/2022 10:34,Abha,Coffee,481.74,18,2
3882,12/27/2023 13:36,Medina,Indian Cuisine,184.27,14,1
3883,1/18/2023 17:34,Riyadh,Indian Cuisine,201.40,15,2
3884,12/7/2022 0:55,Hail,Indian Cuisine,311.78,6,4
3885,5/11/2023 13:04,Buraidah,Burger,458.82,5,5
3886,12/31/2023 12:10,Riyadh,Pizzeria,206.32,6,1
3887,2/9/2024 3:09,Dammam,Seafood,518.37,15,5
3888,3/14/2023 18:44,Khobar,Sweets,270.74,7,5
3889,1/21/2022 10:08,Riyadh,Vegetarian/Vegan,484.31,13,3
3890,5/18/2022 20:23,Khobar,Pizzeria,177.07,11,2
3891,10/15/2023 2:20,Khobar,Burger,688.90,18,1
3892,1/11/2025 19:15,Jeddah,Vegetarian/Vegan,296.49,19,1
3893,9/21/2022 15:10,Dammam,Barbecue,349.68,9,1
3894,1/4/2025 18:43,Abha,Pizzeria,516.97,16,3
3895,11/15/2024 11:25,Khobar,Coffee,614.08,6,2
3896,1/31/2022 22:37,Khobar,Indian Cuisine,80.02,10,4
3897,8/16/2023 11:39,Khobar,Burger,203.64,5,3
3898,6/7/2024 3:43,Khobar,Pizzeria,600.79,6,5
3899,10/30/2023 20:59,Jeddah,Pizzeria,130.54,7,4
3900,4/16/2023 6:14,Dammam,Fast Food,584.50,7,2
3901,6/1/2022 6:16,Jeddah,Pizzeria,506.77,7,4
3902,5/13/2024 21:41,Dammam,Sushi,67.82,6,2
3903,8/6/2024 18:41,Buraidah,Vegetarian/Vegan,174.38,15,3
3904,10/6/2024 18:09,Mecca,Sushi,491.05,8,5
3905,7/3/2023 21:38,Medina,Burger,175.56,19,4
3906,4/23/2022 1:29,Hail,Barbecue,418.05,8,5
3907,11/12/2023 6:20,Buraidah,Indian Cuisine,190.90,16,4
3908,4/17/2023 22:57,Riyadh,Burger,786.12,6,1
3909,11/1/2024 22:18,Tabuk,Seafood,512.32,6,1
3910,12/24/2024 17:37,Hail,Seafood,305.95,6,3
3911,6/16/2023 10:11,Khobar,Barbecue,633.48,9,5
3912,8/15/2022 23:03,Abha,Bakeries,798.17,13,1
3913,2/12/2022 2:26,Hail,Fast Food,289.59,8,2
3914,6/12/2024 0:58,Buraidah,Indian Cuisine,451.97,19,3
3915,7/14/2024 16:41,Mecca,Fast Food,691.26,17,3
3916,4/20/2023 5:22,Jeddah,Indian Cuisine,499.64,6,3
3917,1/19/2024 23:59,Abha,Fast Food,283.04,15,2
3918,12/4/2022 13:53,Medina,Pizzeria,72.09,10,4
3919,9/17/2022 21:54,Mecca,Indian Cuisine,474.96,18,3
3920,7/30/2023 3:35,Tabuk,Vegetarian/Vegan,229.36,13,3
3921,10/26/2024 2:44,Dammam,Seafood,314.04,11,3
3922,6/26/2022 15:51,Medina,Indian Cuisine,90.29,16,3
3923,7/19/2024 15:55,Dammam,Bakeries,147.71,6,2
3924,2/24/2024 10:17,Hail,Pizzeria,181.12,5,3
3925,3/8/2023 10:31,Tabuk,Indian Cuisine,796.85,14,1
3926,12/21/2022 7:22,Riyadh,Coffee,659.45,10,5
3927,1/27/2024 11:57,Hail,Italian Cuisine,302.62,6,2
3928,12/22/2024 16:40,Hail,Fast Food,317.93,4,2
3929,2/22/2023 19:39,Hail,Italian Cuisine,705.50,14,1
3930,3/22/2023 21:25,Tabuk,Bakeries,697.39,14,3
3931,11/11/2023 1:54,Hail,Bakeries,212.25,15,1
3932,3/16/2023 11:41,Riyadh,Vegetarian/Vegan,596.00,17,2
3933,5/16/2023 22:42,Khobar,Fast Food,728.78,12,3
3934,8/12/2024 13:53,Medina,Indian Cuisine,149.77,7,2
3935,11/12/2023 4:49,Dammam,Italian Cuisine,714.52,6,2
3936,5/12/2024 20:34,Khobar,Vegetarian/Vegan,486.80,20,3
3937,7/6/2024 10:49,Tabuk,Vegetarian/Vegan,53.34,14,5
3938,1/9/2023 17:10,Tabuk,Sushi,109.48,15,2
3939,12/27/2022 14:38,Tabuk,Burger,75.68,9,2
3940,7/4/2022 18:59,Jeddah,Fast Food,525.40,18,4
3941,3/10/2023 12:28,Riyadh,Coffee,253.48,17,1
3942,5/25/2023 5:59,Buraidah,Pizzeria,225.53,10,4
3943,2/27/2023 10:04,Hail,Bakeries,333.94,6,4
3944,10/1/2023 10:34,Hail,Indian Cuisine,704.53,13,5
3945,8/10/2022 0:37,Mecca,Coffee,43.33,18,5
3946,12/5/2024 19:52,Abha,Fast Food,401.94,7,3
3947,3/31/2022 6:52,Mecca,Italian Cuisine,295.65,12,3
3948,7/6/2024 8:37,Khobar,Fast Food,471.80,6,3
3949,11/18/2023 23:09,Abha,Vegetarian/Vegan,794.38,15,4
3950,10/16/2023 21:15,Medina,Vegetarian/Vegan,775.45,17,3
3951,8/10/2022 14:46,Buraidah,Barbecue,474.72,5,3
3952,2/22/2022 16:44,Tabuk,Burger,221.83,9,4
3953,2/13/2023 22:11,Dammam,Pizzeria,409.67,14,3
3954,7/11/2022 1:30,Dammam,Fast Food,271.95,12,5
3955,10/20/2022 17:57,Khobar,Fast Food,757.41,14,5
